R,R,R Company,R Website,R Sally Company,R Sally Website,R Stop-list Link,R Stop-list Company,R Pipe Link,R Pipe Company,ICP,Company,Website,Score,Reasoning,Notes
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Kind Ads,kindads.io,,"A decentralized ad platform serving email and push notifications, allowing publishers to control ads directly while offering more relevant, user-friendly ads than traditional banner ads.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Afflink,afflink.mobi,,"Global mobile ad network specializing in mVAS traffic monetization, offering SmartLink solutions and inhouse credit card submit offers with high conversion rates.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Renegade Internet,renegadeinternet.com,,"A robust ad serving platform for web, mobile, and video, serving 30,000+ sites globally with 20+ years of industry experience.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,MyMntra Ads,mymntraads.com,,"A CPI/CPA mobile ad network specializing in high-payout campaigns for finance, gaming, and e-commerce, offering exclusive creatives and direct advertiser support.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,TwixMedia,twixmedia.com,,A high-CTR CPA network offering OfferWall and mobile app monetization with AI-driven CPM rates and fast payouts for advertisers and publishers.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,GG Ads,ggads.io,,"A mobile ad platform specializing in CPA marketing and game monetization, offering DSP solutions with ML algorithms for LTV growth and international coverage across 28 million+ users.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,NextSmart Ads,nextsmart-ads.com,,"AI-powered ad platform for publishers with global inventory and fraud detection, offering behavior-targeted ads and ROI-driven optimization.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,RevolveAds,revolveads.com,,"An ad network offering high-paying RTB ads (banners, native, video) with secure monetization and advanced analytics for publishers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Adtol,adtol.com,,"A high-CPM ad network with 100% fill rates and machine learning targeting, offering fast payments and 10% affiliate commissions.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Adtizer,adtizer.com,,"A programmatic ad network specializing in niche targeting and header bidding, helping publishers maximize revenue through Google AdX integration and push notifications.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,2Waysmedia,2waysmedia.com,,"An online advertising network offering premium placements and high-conversion product matching, with real-time stats and fast payouts for publishers and advertisers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Mercado Tombini,mercadotombini.com.br,,"A digital advertising platform for global content, specializing in 18+ age-restricted ad placements for product and service commercialization.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Media Execution,mediaexecution.com,,"An online advertising network offering granular targeting and revenue-sharing for publishers, with integrated campaigns across desktop/mobile/social/native formats.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,FAQs E-Commerce LTD.,myfaqs.co.in,,"A mobile ad platform where viewers earn money by watching targeted ads, while advertisers pay based on demographics with pocket-friendly rates.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Media Six,mediasix.com,,"A US-based digital ad platform specializing in CPA and CPI campaigns, targeting finance/lifestyle content with strict tracking pixel requirements.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Xaria,xaria.world,,"A behavioral science-driven ad tech platform delivering hyper-targeted ads to publishers, processing 800M+ impressions daily with machine learning optimization.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Appmultiple,appmultiple.net,,"A mobile ad network specializing in dynamic post-install ads and fraud-free user acquisition, with global inventory and KPI-driven performance tracking.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,lyke media,lykemedia.com,,"A premium digital advertising platform that connects content producers with advertisers through two-way communication, reducing ad-blocking and increasing revenue for quality publishers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,STICKY ADS TV LIMITED,stickyads.tv,,"An advertising platform specializing in sticky ads and YouTube monetization, helping creators earn revenue through targeted digital campaigns and OnlyFans integration.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Snehads LLC,snehads.com,,"A free ad network with revenue sharing, offering manual click reviews and support for multiple payment processors like PayPal and Airtm.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Quasineuf,quasineuf.net,,An advertising platform that supports charities by selling display ads without collecting personal data. Revenue goes directly to non-profits.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Unity Bridge Ltd,unitybridgeltd.com,,"A performance-based ad network for apps and cloud software, offering real-time tracking and monthly sales reports to boost business growth.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,2,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,TradeDoubler,tradedoubler.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Adshares,adshares.net,,,
FALSE,FALSE,2,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Criteo,criteo.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,JuicyAds,juicyads.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Primis,primis.tech,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,PopCash,popcash.net,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Sharethrough,sharethrough.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,PubMatic,pubmatic.com,,,
FALSE,FALSE,3,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,vCommission,vcommission.com,,,
FALSE,FALSE,2,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Digistore24,digistore24.com,,,
FALSE,FALSE,2,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,InMobi,inmobi.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,Admitad,Affiliate Networks,Admitad,admitad.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,ChineseAN,chinesean.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,AvantLink,avantlink.com,,,
FALSE,TRUE,1,2,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Awin Group,awin.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,impact.com,impact.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,DUOMAI,duomai.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,ClickBank,clickbank.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,CJ Affiliate,cj.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Affiliate Future,affiliatefuture.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,LinkConnector,linkconnector.com,,,
TRUE,TRUE,1,1,Уникальный,Уникальный,#N/A,#N/A,Media.net,Media.net,Affiliate Networks,Media.net,media.net,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,FlexOffers,flexoffers.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,iZooto,izooto.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Undertone,undertone.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,TradeTracker,tradetracker.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Skimlinks,skimlinks.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,PopAds,popads.net,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,CPAGrip,cpagrip.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Wannads,wannads.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Pepperjam (Ascend by Partnerize),pepperjamnetwork.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,AdBlueMedia,adbluemedia.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Belboon,belboon.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,OfferToro,offertoro.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,TravelPayouts,travelpayouts.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Rakuten Affiliate Network,rakutenadvertising.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,High Rock Ads (Everflow),everflowclient.io,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Adindex,adindex.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Adscend Media,adscendmedia.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Partnerize,partnerize.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,CrakRevenue,crakrevenue.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,HilltopAds,Affiliate Networks,HilltopAds,hilltopads.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Equativ (formerly Smart AdServer),equativ.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Affse,affise.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,MyLead,mylead.global,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,33across,33across.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,OpenX,openx.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Vidverto.io,vidverto.io,,,
TRUE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,MaxBounty,maxbounty.com,,,
FALSE,FALSE,2,2,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Cuelinks,cuelinks.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,Maxweb,Affiliate Networks,MaxWeb,maxweb.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,EroAdvertising,ero-advertising.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Smart Adv,smartadv.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,ClickAdilla,clickadilla.com,,,
TRUE,TRUE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,Revlum,Affiliate Networks,Revlum,revlum.com,,,
TRUE,TRUE,3,2,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Mobidea,mobidea.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,AdCombo,Affiliate Networks,AdCombo,adcombo.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,CPAlead,cpalead.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,TrafficForce,trafficforce.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,DreamAff,dreamaff.com,,,
FALSE,FALSE,5,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,ClickDealer,clickdealer.com,,,
FALSE,TRUE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,PDL-Profit,pdl-profit.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Globalizer,globalizer.com,,,
TRUE,FALSE,2,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,AdMaven,Affiliate Networks,AdMaven,ad-maven.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,Affmine,affmine.com,,,
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Affiliate Networks,UpWall,upwall.net,,,
